Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Best Buy,ORD170467,24-11-2025,PO80680,EUR,640.0,121.2,36.81,1408.32,10909.69,12160.0,1229.75,B08848272,New,19,PayPal,Shipped,In Transit,28-01-2025,Standard,"399 Main St, City 96, USA","828 Elm St, City 41, USA",UPS - TRK834815,Product-894,Happy Birthday!,Bob,Michael Brown,SN177094
Amazon,ORD523419,22-05-2025,PO13415,USD,327.17,21.35,39.53,277.15,2073.92,2290.19,371.36,B01896908,Used - Good,7,Credit Card,Shipped,In Transit,24-06-2025,Standard,"565 Main St, City 21, USA","903 Elm St, City 88, USA",DHL - TRK104751,Product-328,Enjoy your gift!,David,Emma Smith,SN545228
Amazon,ORD668857,23-04-2025,PO74343,USD,529.0,67.08,7.68,342.03,5022.73,5290.0,680.97,B07423562,Used - Good,10,Credit Card,Pending,Delivered,12-10-2025,Same-Day,"797 Main St, City 44, USA","376 Elm St, City 91, USA",FedEx - TRK710979,Product-956,Best Wishes!,Charlie,Emma Smith,SN244720
Amazon,ORD358273,18-08-2025,PO91621,GBP,541.88,89.14,27.5,40.09,1160.31,1083.76,141.03,B01990289,New,2,PayPal,Pending,Pending,06-02-2025,Same-Day,"455 Main St, City 68, USA","670 Elm St, City 50, USA",DHL - TRK213838,Product-617,Enjoy your gift!,Bob,,SN111166
eBay,ORD583346,05-05-2025,PO16915,USD,883.88,108.52,44.38,2670.31,13392.43,15909.84,1714.2,B05462164,Used - Good,18,PayPal,Shipped,Delivered,06-11-2025,Expedited,"268 Main St, City 75, USA","269 Elm St, City 54, USA",DHL - TRK588191,Product-586,Best Wishes!,Charlie,Michael Brown,SN480272
Amazon,ORD281279,18-01-2025,PO34863,EUR,564.6,88.89,25.6,1248.22,6206.07,7339.8,457.13,B04429525,Used - Acceptable,13,Credit Card,Shipped,In Transit,03-02-2025,Standard,"858 Main St, City 58, USA","205 Elm St, City 44, USA",FedEx - TRK107035,Product-227,Congratulations!,,Michael Brown,SN951022
Amazon,ORD809802,06-11-2025,PO87493,EUR,145.6,16.82,16.22,32.7,873.94,873.6,43.92,B08481037,Used - Good,6,Credit Card,Pending,Pending,25-10-2025,Expedited,"496 Main St, City 67, USA","946 Elm St, City 64, USA",UPS - TRK482897,Product-777,Enjoy your gift!,Bob,John Doe,SN187430
Amazon,ORD902619,16-07-2025,PO83373,GBP,767.11,107.28,32.46,250.19,9094.87,9205.32,822.37,B05513998,Used - Good,12,PayPal,Shipped,In Transit,22-10-2025,Expedited,"158 Main St, City 93, USA","757 Elm St, City 36, USA",UPS - TRK588502,Product-113,,Alice,Michael Brown,SN427775
Best Buy,ORD767169,25-09-2025,PO27184,GBP,517.73,88.71,45.2,425.21,2297.35,2588.65,336.13,B03251087,New,5,PayPal,Processing,Delivered,04-08-2025,Expedited,"59 Main St, City 56, USA","619 Elm St, City 14, USA",UPS - TRK948224,Product-229,Best Wishes!,David,,SN253164
eBay,ORD869421,28-03-2025,PO30923,EUR,768.95,136.89,35.96,786.47,10920.63,11534.25,922.6,B05576915,Used - Acceptable,15,Debit Card,Shipped,Pending,07-07-2025,Same-Day,"873 Main St, City 80, USA","613 Elm St, City 23, USA",UPS - TRK939083,Product-171,,Charlie,,SN247159
Best Buy,ORD564161,17-12-2025,PO96501,EUR,579.81,85.96,36.24,404.9,5515.4,5798.1,693.92,B03010251,New,10,Debit Card,Processing,Delivered,09-06-2025,Standard,"429 Main St, City 34, USA","768 Elm St, City 61, USA",DHL - TRK322593,Product-719,Congratulations!,Alice,Emma Smith,SN127248
eBay,ORD855261,11-01-2025,PO15315,GBP,481.43,32.52,45.48,781.02,6518.43,7221.45,798.71,B03355470,New,15,Debit Card,Pending,Pending,03-05-2025,Standard,"399 Main St, City 94, USA","58 Elm St, City 44, USA",FedEx - TRK485916,Product-878,Happy Birthday!,David,,SN883726
Best Buy,ORD281690,16-06-2025,PO29327,USD,112.58,16.56,23.47,21.69,356.08,337.74,37.5,B01708037,Used - Acceptable,3,PayPal,Shipped,Pending,03-12-2025,Same-Day,"894 Main St, City 24, USA","126 Elm St, City 38, USA",DHL - TRK244253,Product-756,Enjoy your gift!,Alice,,SN491926
Best Buy,ORD676470,13-10-2025,PO35428,EUR,975.43,167.8,23.42,513.78,3579.16,3901.72,296.59,B04531378,New,4,Credit Card,Processing,Pending,27-07-2025,Same-Day,"43 Main St, City 6, USA","918 Elm St, City 33, USA",UPS - TRK106504,Product-249,Happy Birthday!,,John Doe,SN489816
Best Buy,ORD586446,05-02-2025,PO19037,EUR,542.95,32.34,18.44,455.26,9911.57,10316.05,1575.93,B03225837,Used - Acceptable,19,PayPal,Processing,In Transit,27-12-2025,Expedited,"609 Main St, City 67, USA","80 Elm St, City 38, USA",FedEx - TRK513613,Product-737,Enjoy your gift!,Bob,,SN362532
eBay,ORD810704,22-04-2025,PO98576,EUR,886.23,150.66,12.01,117.43,931.47,886.23,148.4,B04193746,New,1,Credit Card,Shipped,Delivered,06-12-2025,Expedited,"967 Main St, City 74, USA","838 Elm St, City 22, USA",FedEx - TRK403695,Product-144,Best Wishes!,,Michael Brown,SN327476
eBay,ORD384337,18-11-2025,PO24885,USD,648.71,108.09,28.29,254.78,1179.02,1297.42,152.9,B09705356,Used - Acceptable,2,PayPal,Pending,In Transit,20-04-2025,Standard,"2 Main St, City 73, USA","77 Elm St, City 40, USA",UPS - TRK248478,Product-513,Congratulations!,David,Michael Brown,SN104571
Amazon,ORD776081,11-12-2025,PO31629,EUR,91.59,18.18,26.55,86.21,508.06,549.54,37.38,B02353811,Used - Acceptable,6,Credit Card,Pending,In Transit,17-11-2025,Same-Day,"388 Main St, City 58, USA","206 Elm St, City 58, USA",DHL - TRK112368,Product-838,Happy Birthday!,Bob,John Doe,SN469651
Best Buy,ORD598510,25-12-2025,PO88177,USD,837.9,66.98,27.65,620.16,6177.67,6703.2,363.23,B06202705,Used - Acceptable,8,Credit Card,Pending,In Transit,02-04-2025,Same-Day,"909 Main St, City 38, USA","819 Elm St, City 89, USA",UPS - TRK613893,Product-888,Congratulations!,Charlie,John Doe,SN390238
Amazon,ORD523489,04-09-2025,PO17950,USD,787.54,40.43,29.7,646.74,4936.17,5512.78,755.68,B01845351,Used - Good,7,PayPal,Pending,Pending,16-12-2025,Standard,"504 Main St, City 8, USA","407 Elm St, City 2, USA",UPS - TRK921446,Product-595,Happy Birthday!,Charlie,John Doe,SN624574
Amazon,ORD803318,04-04-2025,PO73056,USD,698.45,54.39,48.68,1497.39,6987.08,8381.4,1319.35,B01653980,New,12,PayPal,Processing,Pending,15-05-2025,Standard,"665 Main St, City 91, USA","340 Elm St, City 11, USA",DHL - TRK872987,Product-936,Best Wishes!,Alice,,SN481295
eBay,ORD712834,26-08-2025,PO34550,GBP,919.95,118.42,25.51,43.48,2860.3,2759.85,472.51,B01504367,New,3,PayPal,Processing,In Transit,01-01-2025,Expedited,"280 Main St, City 97, USA","495 Elm St, City 9, USA",UPS - TRK469403,Product-700,Congratulations!,,Emma Smith,SN280575
Best Buy,ORD309846,27-03-2025,PO87428,EUR,874.62,55.8,35.11,1478.27,9982.7,11370.06,1953.19,B08508754,Used - Good,13,Debit Card,Processing,Delivered,10-07-2025,Same-Day,"361 Main St, City 91, USA","333 Elm St, City 39, USA",FedEx - TRK379671,Product-258,Enjoy your gift!,David,Emma Smith,SN876073
Best Buy,ORD579536,20-05-2025,PO57460,EUR,906.0,118.49,43.74,2693.29,13776.94,16308.0,3210.68,B01947777,Used - Acceptable,18,PayPal,Shipped,Delivered,26-07-2025,Standard,"289 Main St, City 90, USA","856 Elm St, City 96, USA",FedEx - TRK225189,Product-440,Congratulations!,Charlie,Michael Brown,SN336284
eBay,ORD591780,19-07-2025,PO45888,GBP,568.65,55.46,18.32,1537.27,6497.61,7961.1,1249.77,B03707769,Used - Acceptable,14,PayPal,Processing,Pending,14-10-2025,Expedited,"784 Main St, City 6, USA","855 Elm St, City 31, USA",DHL - TRK501858,Product-775,,Charlie,Emma Smith,SN481995
Best Buy,ORD970444,16-03-2025,PO43122,EUR,194.9,34.46,23.78,81.06,561.88,584.7,62.42,B07042848,Used - Good,3,Debit Card,Processing,Pending,07-11-2025,Same-Day,"169 Main St, City 16, USA","940 Elm St, City 71, USA",FedEx - TRK156126,Product-619,Best Wishes!,Charlie,Emma Smith,SN172707
Best Buy,ORD878643,04-03-2025,PO80670,USD,185.02,11.63,41.26,171.22,806.77,925.1,115.37,B03498118,Used - Good,5,PayPal,Pending,Pending,02-06-2025,Expedited,"90 Main St, City 26, USA","291 Elm St, City 19, USA",FedEx - TRK736232,Product-725,Congratulations!,Charlie,Michael Brown,SN616078
eBay,ORD580955,18-12-2025,PO59809,EUR,507.46,34.6,7.65,1497.09,6157.06,7611.9,393.79,B08775029,Used - Acceptable,15,Credit Card,Processing,Delivered,22-05-2025,Standard,"859 Main St, City 87, USA","111 Elm St, City 7, USA",DHL - TRK859799,Product-618,Best Wishes!,Charlie,Emma Smith,SN890035
Best Buy,ORD464117,12-04-2025,PO55994,USD,544.83,72.79,48.02,838.23,6365.37,7082.79,491.42,B06278914,New,13,PayPal,Pending,Delivered,14-06-2025,Same-Day,"528 Main St, City 4, USA","655 Elm St, City 8, USA",DHL - TRK823850,Product-329,Best Wishes!,Charlie,Michael Brown,SN821770
Best Buy,ORD343174,25-03-2025,PO83907,GBP,326.95,56.12,44.53,135.9,1272.55,1307.8,216.45,B06862863,New,4,PayPal,Pending,Pending,27-06-2025,Same-Day,"143 Main St, City 99, USA","869 Elm St, City 96, USA",DHL - TRK156576,Product-364,Best Wishes!,David,John Doe,SN923771
Best Buy,ORD869489,13-06-2025,PO45726,USD,100.78,19.25,17.49,86.16,1260.72,1310.14,88.2,B04991463,Used - Acceptable,13,PayPal,Shipped,Delivered,04-02-2025,Expedited,"379 Main St, City 59, USA","929 Elm St, City 31, USA",UPS - TRK472294,Product-315,Enjoy your gift!,Charlie,,SN179514
Best Buy,ORD395527,28-06-2025,PO48122,USD,274.81,54.6,40.29,357.97,4683.5,4946.58,434.0,B08170525,New,18,Credit Card,Pending,Pending,01-10-2025,Expedited,"788 Main St, City 57, USA","895 Elm St, City 57, USA",FedEx - TRK826599,Product-233,Enjoy your gift!,Alice,John Doe,SN645448
eBay,ORD809974,03-04-2025,PO73375,GBP,375.88,61.69,8.44,350.64,1974.77,2255.28,407.21,B04114249,New,6,Debit Card,Shipped,Delivered,18-02-2025,Standard,"249 Main St, City 92, USA","379 Elm St, City 33, USA",DHL - TRK883004,Product-725,Congratulations!,Charlie,Michael Brown,SN266326
eBay,ORD713306,13-06-2025,PO94713,EUR,838.87,78.06,33.86,1009.26,5813.62,6710.96,1318.95,B08262316,Used - Acceptable,8,PayPal,Pending,Pending,18-02-2025,Expedited,"556 Main St, City 64, USA","872 Elm St, City 96, USA",FedEx - TRK502745,Product-550,Best Wishes!,Alice,John Doe,SN361014
eBay,ORD866765,28-12-2025,PO13889,USD,210.55,32.37,19.31,394.93,1972.8,2316.05,360.92,B02091153,Used - Acceptable,11,PayPal,Pending,Pending,05-01-2025,Standard,"326 Main St, City 53, USA","122 Elm St, City 4, USA",FedEx - TRK257856,Product-543,Enjoy your gift!,David,John Doe,SN585081
eBay,ORD876655,16-08-2025,PO39233,EUR,448.81,82.38,27.36,114.41,1341.76,1346.43,182.04,B06895981,New,3,Credit Card,Shipped,In Transit,16-01-2025,Expedited,"835 Main St, City 85, USA","398 Elm St, City 90, USA",FedEx - TRK943211,Product-650,Congratulations!,Bob,,SN963561
Best Buy,ORD519576,10-08-2025,PO18568,EUR,815.96,148.38,6.9,204.97,2398.19,2447.88,294.65,B05837293,Used - Good,3,Debit Card,Pending,Pending,17-12-2025,Same-Day,"35 Main St, City 87, USA","660 Elm St, City 83, USA",DHL - TRK633033,Product-150,,David,Michael Brown,SN405447
Amazon,ORD170644,03-01-2025,PO57485,GBP,847.87,91.25,48.75,3195.86,13053.67,16109.53,1291.77,B06294657,Used - Good,19,Credit Card,Shipped,In Transit,07-09-2025,Standard,"542 Main St, City 68, USA","998 Elm St, City 1, USA",FedEx - TRK843830,Product-202,,Alice,,SN899078
eBay,ORD927700,08-05-2025,PO88121,GBP,597.42,60.69,23.06,287.29,2783.56,2987.1,438.75,B07271887,New,5,Credit Card,Processing,Delivered,13-09-2025,Expedited,"6 Main St, City 81, USA","796 Elm St, City 76, USA",DHL - TRK273479,Product-373,,Alice,Emma Smith,SN679797
Amazon,ORD168083,05-10-2025,PO60673,USD,603.73,115.0,13.7,1076.99,8107.66,9055.95,1418.88,B05163672,Used - Acceptable,15,Debit Card,Processing,Pending,07-06-2025,Expedited,"49 Main St, City 95, USA","785 Elm St, City 32, USA",DHL - TRK376967,Product-379,Happy Birthday!,David,Emma Smith,SN569644
Amazon,ORD920167,09-12-2025,PO15394,GBP,241.61,42.25,41.52,656.97,4017.39,4590.59,820.32,B09379352,New,19,Debit Card,Processing,Pending,07-09-2025,Same-Day,"213 Main St, City 37, USA","771 Elm St, City 74, USA",DHL - TRK369211,Product-720,Best Wishes!,Bob,,SN627883
Amazon,ORD901442,19-03-2025,PO49667,USD,601.8,90.64,41.02,1485.35,10682.31,12036.0,2099.27,B05634271,Used - Acceptable,20,Credit Card,Pending,Pending,15-07-2025,Same-Day,"812 Main St, City 84, USA","53 Elm St, City 35, USA",UPS - TRK979169,Product-641,Best Wishes!,David,,SN677690
Amazon,ORD242734,15-05-2025,PO92818,USD,741.41,133.62,22.56,200.22,2921.6,2965.64,397.13,B07255210,Used - Acceptable,4,Debit Card,Shipped,In Transit,19-07-2025,Standard,"774 Main St, City 100, USA","564 Elm St, City 47, USA",DHL - TRK230940,Product-398,Happy Birthday!,David,Emma Smith,SN782701
Amazon,ORD912797,11-07-2025,PO63429,EUR,397.14,66.22,26.01,300.78,5351.41,5559.96,343.13,B01773569,New,14,PayPal,Processing,Delivered,10-06-2025,Expedited,"873 Main St, City 38, USA","168 Elm St, City 69, USA",UPS - TRK540925,Product-433,Happy Birthday!,Charlie,Emma Smith,SN365096
Best Buy,ORD833532,03-10-2025,PO91183,USD,122.41,13.35,9.77,124.11,1735.16,1836.15,264.31,B03735482,Used - Good,15,PayPal,Shipped,Delivered,19-12-2025,Standard,"180 Main St, City 71, USA","73 Elm St, City 94, USA",UPS - TRK784993,Product-931,Best Wishes!,,Michael Brown,SN181484
Best Buy,ORD365507,19-10-2025,PO60141,USD,237.91,29.77,6.81,21.35,491.05,475.82,39.99,B05452054,New,2,Credit Card,Pending,Pending,20-03-2025,Same-Day,"181 Main St, City 60, USA","541 Elm St, City 48, USA",DHL - TRK590887,Product-685,Happy Birthday!,Alice,John Doe,SN703667
eBay,ORD954732,15-03-2025,PO70879,USD,151.58,22.28,9.6,248.72,1753.7,1970.54,198.83,B04434683,Used - Good,13,Credit Card,Pending,Delivered,17-01-2025,Standard,"68 Main St, City 9, USA","292 Elm St, City 42, USA",FedEx - TRK345838,Product-243,,Charlie,Emma Smith,SN244571
eBay,ORD450367,06-08-2025,PO98681,USD,50.63,8.35,46.8,118.35,898.77,961.97,130.06,B02625845,Used - Good,19,PayPal,Pending,Delivered,24-08-2025,Expedited,"421 Main St, City 56, USA","972 Elm St, City 71, USA",DHL - TRK461225,Product-804,Best Wishes!,Charlie,Michael Brown,SN483048
Amazon,ORD303155,26-02-2025,PO40604,EUR,175.02,9.53,40.84,54.25,696.2,700.08,42.62,B08857046,Used - Good,4,Credit Card,Pending,In Transit,16-07-2025,Expedited,"99 Main St, City 96, USA","644 Elm St, City 50, USA",DHL - TRK925531,Product-644,,David,Emma Smith,SN441689
eBay,ORD209660,17-07-2025,PO76145,GBP,978.75,71.26,40.88,2356.01,11458.63,13702.5,2725.99,B05579824,Used - Acceptable,14,PayPal,Processing,In Transit,15-11-2025,Same-Day,"762 Main St, City 93, USA","848 Elm St, City 9, USA",UPS - TRK471212,Product-490,Enjoy your gift!,Charlie,Michael Brown,SN667976
Best Buy,ORD551774,15-06-2025,PO13844,EUR,991.02,179.66,39.24,3102.78,15945.5,18829.38,1657.28,B02670239,Used - Good,19,Credit Card,Shipped,In Transit,24-08-2025,Expedited,"858 Main St, City 29, USA","587 Elm St, City 41, USA",DHL - TRK240701,Product-651,Happy Birthday!,Alice,,SN580456
eBay,ORD311942,16-05-2025,PO92301,GBP,842.11,118.25,42.25,2415.03,10377.12,12631.65,1789.74,B01357980,New,15,Debit Card,Shipped,Pending,15-10-2025,Standard,"783 Main St, City 22, USA","343 Elm St, City 29, USA",UPS - TRK408740,Product-237,Happy Birthday!,Charlie,,SN897479
eBay,ORD653566,03-10-2025,PO14357,EUR,481.3,91.97,38.65,47.4,6821.42,6738.2,809.11,B01456240,Used - Good,14,Debit Card,Pending,In Transit,25-02-2025,Standard,"872 Main St, City 5, USA","108 Elm St, City 15, USA",FedEx - TRK249146,Product-292,Congratulations!,Alice,Michael Brown,SN473190
Best Buy,ORD682524,04-12-2025,PO24439,USD,70.04,4.93,49.41,105.13,649.61,700.4,87.67,B03414809,Used - Good,10,Debit Card,Shipped,In Transit,27-03-2025,Same-Day,"883 Main St, City 73, USA","385 Elm St, City 15, USA",FedEx - TRK156696,Product-311,Congratulations!,Bob,Michael Brown,SN501589
eBay,ORD731111,14-03-2025,PO47300,USD,122.24,20.08,29.18,175.7,973.72,1100.16,67.36,B08037481,Used - Acceptable,9,PayPal,Processing,Delivered,07-09-2025,Same-Day,"34 Main St, City 28, USA","710 Elm St, City 48, USA",UPS - TRK868377,Product-774,Congratulations!,,Emma Smith,SN155856
Amazon,ORD145241,15-02-2025,PO64849,GBP,179.62,26.34,22.83,537.04,2745.29,3233.16,442.44,B08998214,Used - Good,18,PayPal,Processing,Delivered,23-01-2025,Expedited,"682 Main St, City 43, USA","902 Elm St, City 30, USA",FedEx - TRK608084,Product-881,Congratulations!,,,SN695801
Amazon,ORD371851,20-07-2025,PO70549,EUR,74.14,13.23,24.42,10.28,175.65,148.28,9.01,B09705395,Used - Good,2,Credit Card,Shipped,Pending,03-08-2025,Standard,"18 Main St, City 87, USA","662 Elm St, City 34, USA",DHL - TRK128496,Product-794,,Bob,John Doe,SN887870
eBay,ORD113821,01-12-2025,PO98893,GBP,107.83,21.41,35.46,69.18,526.84,539.15,31.68,B05027903,Used - Acceptable,5,Debit Card,Processing,Pending,19-03-2025,Same-Day,"121 Main St, City 30, USA","63 Elm St, City 74, USA",DHL - TRK572181,Product-523,Happy Birthday!,Bob,Emma Smith,SN939673
Best Buy,ORD430728,07-03-2025,PO67827,EUR,126.06,8.32,20.43,136.8,2034.97,2143.02,390.5,B06697909,Used - Good,17,PayPal,Pending,In Transit,02-04-2025,Same-Day,"712 Main St, City 56, USA","113 Elm St, City 98, USA",DHL - TRK348671,Product-643,Congratulations!,,Emma Smith,SN845976
eBay,ORD622561,01-01-2025,PO44170,GBP,959.07,144.47,41.31,241.12,5699.08,5754.42,440.96,B02992269,Used - Good,6,Credit Card,Shipped,In Transit,09-07-2025,Standard,"781 Main St, City 11, USA","630 Elm St, City 60, USA",UPS - TRK514201,Product-964,,,Michael Brown,SN394786
Amazon,ORD786599,10-08-2025,PO98502,USD,742.45,76.45,9.08,531.11,9206.27,9651.85,893.08,B06073922,New,13,Debit Card,Processing,Pending,16-10-2025,Same-Day,"272 Main St, City 10, USA","565 Elm St, City 71, USA",DHL - TRK246020,Product-922,Congratulations!,Charlie,Michael Brown,SN692556
Best Buy,ORD225369,02-06-2025,PO94401,GBP,132.53,25.45,7.06,47.97,514.66,530.12,100.18,B07351364,New,4,Debit Card,Processing,In Transit,23-01-2025,Standard,"850 Main St, City 86, USA","126 Elm St, City 69, USA",UPS - TRK101230,Product-759,Best Wishes!,,,SN203842
Best Buy,ORD758871,06-02-2025,PO56201,GBP,305.91,40.13,37.67,137.67,1163.77,1223.64,150.85,B01533665,Used - Good,4,Credit Card,Processing,Pending,17-07-2025,Same-Day,"519 Main St, City 88, USA","403 Elm St, City 92, USA",DHL - TRK162517,Product-942,Happy Birthday!,David,Emma Smith,SN434261
eBay,ORD889262,08-04-2025,PO13551,EUR,497.24,56.73,37.96,503.98,4065.87,4475.16,341.64,B02687851,New,9,Credit Card,Pending,Pending,04-08-2025,Standard,"422 Main St, City 100, USA","31 Elm St, City 64, USA",DHL - TRK651582,Product-368,Best Wishes!,Bob,,SN882548
Best Buy,ORD442296,15-07-2025,PO84186,USD,385.9,52.23,22.63,523.46,2638.6,3087.2,253.84,B03455135,New,8,Debit Card,Shipped,Pending,02-07-2025,Expedited,"826 Main St, City 58, USA","517 Elm St, City 32, USA",UPS - TRK486215,Product-573,Congratulations!,Charlie,John Doe,SN548121
Best Buy,ORD284813,28-10-2025,PO38226,USD,604.23,33.15,8.91,66.49,1788.26,1812.69,302.98,B07708983,Used - Good,3,Debit Card,Processing,Delivered,20-01-2025,Standard,"78 Main St, City 10, USA","905 Elm St, City 55, USA",FedEx - TRK482952,Product-969,Happy Birthday!,Bob,John Doe,SN521119
Best Buy,ORD985275,26-11-2025,PO51460,GBP,451.49,68.03,18.76,349.29,7864.32,8126.82,1093.95,B01344878,Used - Good,18,Credit Card,Processing,Delivered,25-11-2025,Standard,"757 Main St, City 2, USA","840 Elm St, City 5, USA",UPS - TRK783829,Product-225,Enjoy your gift!,Alice,,SN515819
Amazon,ORD412146,05-08-2025,PO10179,EUR,189.4,18.73,31.94,430.15,2272.12,2651.6,347.85,B06272471,New,14,PayPal,Pending,In Transit,01-04-2025,Expedited,"421 Main St, City 25, USA","809 Elm St, City 9, USA",FedEx - TRK254068,Product-753,,David,,SN693506
Best Buy,ORD551343,19-09-2025,PO68958,USD,115.69,10.2,46.26,16.57,1081.1,1041.21,178.15,B09523250,Used - Acceptable,9,PayPal,Shipped,In Transit,13-08-2025,Standard,"394 Main St, City 98, USA","256 Elm St, City 62, USA",FedEx - TRK626224,Product-969,Happy Birthday!,Bob,Emma Smith,SN439285
Amazon,ORD191174,26-08-2025,PO33427,EUR,411.96,43.48,36.37,793.07,6290.1,7003.32,1194.17,B09490403,New,17,Debit Card,Pending,Delivered,22-02-2025,Expedited,"647 Main St, City 5, USA","352 Elm St, City 62, USA",FedEx - TRK542103,Product-777,,David,Emma Smith,SN944431
eBay,ORD782583,03-05-2025,PO53348,USD,654.84,115.23,44.1,642.49,8684.6,9167.76,809.99,B09018197,Used - Good,14,Credit Card,Shipped,Delivered,12-01-2025,Expedited,"611 Main St, City 44, USA","854 Elm St, City 97, USA",FedEx - TRK102521,Product-974,Best Wishes!,,John Doe,SN985752
eBay,ORD206084,20-01-2025,PO29658,EUR,855.53,146.99,40.36,726.42,14004.94,14544.01,2576.25,B02227554,Used - Acceptable,17,Debit Card,Shipped,In Transit,01-04-2025,Expedited,"185 Main St, City 100, USA","625 Elm St, City 30, USA",FedEx - TRK180018,Product-715,Happy Birthday!,Alice,Emma Smith,SN551215
eBay,ORD729015,08-10-2025,PO20403,EUR,517.36,98.83,48.94,111.82,2622.75,2586.8,263.01,B08058342,Used - Good,5,Credit Card,Processing,Pending,14-12-2025,Same-Day,"47 Main St, City 56, USA","122 Elm St, City 63, USA",FedEx - TRK750107,Product-362,Enjoy your gift!,Bob,John Doe,SN485845
Best Buy,ORD184716,04-01-2025,PO87827,USD,105.92,8.06,37.3,49.1,1161.38,1165.12,181.99,B08737220,New,11,Credit Card,Shipped,Pending,22-10-2025,Expedited,"341 Main St, City 13, USA","718 Elm St, City 50, USA",UPS - TRK572626,Product-427,Best Wishes!,Alice,Michael Brown,SN648171
eBay,ORD119241,27-01-2025,PO60246,GBP,469.66,59.58,26.82,216.63,1748.41,1878.64,133.1,B02462585,Used - Acceptable,4,PayPal,Shipped,Pending,20-09-2025,Expedited,"628 Main St, City 58, USA","125 Elm St, City 81, USA",DHL - TRK810368,Product-188,Happy Birthday!,,Michael Brown,SN398478
