Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon,6a03ccee,2024-09-19,6aeaf7d6-bf5,EUR,275.93,14.69,17.6,6.73,582.73,416.48,11.04,fc213d7e-3,Used - Like New,1,Gift Card,Pending,Pending,2024-09-24,Standard,"789 Pine Ave, TX","789 Pine Ave, TX",Amazon Logistics-33d289a0-229,Mechanical Keyboard,Happy Birthday!,David,mark@example.com,0c90ca75-596b-4
BestBuy,898a2fb1,2023-08-06,a7788cc5-f03,GBP,224.94,10.99,11.16,27.28,362.14,401.62,33.25,68804d79-b,Used - Like New,1,PayPal,Cancelled,Delivered,,Standard,"321 Maple Rd, FL","789 Pine Ave, TX",Amazon Logistics-e1c000d1-fb1,Wireless Headphones,,Emma,anna@example.com,1fe094fc-b2c3-4
eBay,8f4b7fee,2024-09-23,cc2eed0c-2a6,GBP,422.53,42.5,12.33,6.72,165.45,282.94,33.62,c236824d-2,Used - Good,5,Credit Card,Returned,In Transit,2024-09-29,Same-Day,"123 Main St, NY","789 Pine Ave, TX",UPS-2ca87bf4-990,Mechanical Keyboard,Happy Birthday!,Emma,anna@example.com,dc5ab444-5b6d-4
Target,16713836,2023-08-28,73bd2574-d7f,CAD,389.61,8.23,3.18,14.25,553.15,92.92,20.48,5460c025-9,Refurbished,3,Bank Transfer,Pending,Pending,2023-08-30,Standard,"321 Maple Rd, FL","456 Oak St, CA",DHL-838033f4-543,Wireless Headphones,Happy Birthday!,,anna@example.com,ea1aacb7-b00d-4
Walmart,9a4e5408,2022-09-24,2340e4cd-bcf,GBP,205.61,29.94,13.06,5.17,343.4,130.7,14.45,08f9cb56-3,Used - Good,1,Bank Transfer,Delivered,Out for Delivery,2022-09-28,Standard,"654 Birch Ln, WA","789 Pine Ave, TX",DHL-d6014686-637,Smartphone Case,Happy Birthday!,David,,f2856ddf-83bc-4
Target,72b4d891,2024-04-18,8f765756-98f,AUD,403.54,21.94,5.24,10.0,245.92,350.29,24.8,d95b89e0-a,Refurbished,1,Bank Transfer,Pending,In Transit,2024-04-22,Expedited,"456 Oak St, CA","789 Pine Ave, TX",USPS-f3fe4532-fb6,Smartphone Case,Enjoy your gift!,Sarah,mark@example.com,3f1bf8c6-19d7-4
Amazon,351daa32,2024-07-21,2265c137-4a8,GBP,50.36,19.46,1.86,20.13,171.1,218.02,49.22,19aca6bf-3,Refurbished,1,Bank Transfer,Shipped,Delivered,,Expedited,"789 Pine Ave, TX","456 Oak St, CA",USPS-023aab7e-2cd,Gaming Mouse,Best Wishes!,Emma,anna@example.com,58052d3b-c0a0-4
Target,c585d1b1,2023-04-19,e18c57aa-2e0,EUR,417.71,36.82,18.62,14.69,551.12,462.72,42.81,82baeee6-2,Used - Good,1,Credit Card,Shipped,Pending,2023-04-27,Expedited,"654 Birch Ln, WA","654 Birch Ln, WA",USPS-aa415149-d32,Smartphone Case,Congratulations!,,,82c77bc3-688c-4
BestBuy,7243ea64,2023-08-20,58380155-76d,GBP,458.5,17.23,9.55,9.11,84.28,106.8,17.76,3633afe3-1,Used - Good,4,Bank Transfer,Delivered,Pending,2023-08-21,Same-Day,"123 Main St, NY","654 Birch Ln, WA",UPS-31eeeb9b-48b,USB-C Charger,Enjoy your gift!,John,,021f05f3-ae4c-4
eBay,f0fe18fa,2022-07-03,ceb95bd5-e87,EUR,358.28,32.51,16.02,22.14,471.65,45.65,38.11,a83af76f-a,Used - Good,5,Bank Transfer,Shipped,In Transit,2022-07-04,Standard,"789 Pine Ave, TX","789 Pine Ave, TX",FedEx-0e9e29ee-433,USB-C Charger,Happy Birthday!,,anna@example.com,45a03991-3993-4
Target,c96dbef7,2024-11-27,b8353764-772,AUD,466.43,37.22,5.52,3.8,365.5,95.15,27.97,a11fefb1-5,New,2,Credit Card,Pending,In Transit,2024-12-01,Standard,"123 Main St, NY","123 Main St, NY",USPS-c1bdba6c-4fa,Wireless Headphones,Congratulations!,Michael,mark@example.com,0dbb66ce-0122-4
Amazon,dfa270b1,2025-01-01,41f2f2d0-1a4,EUR,399.27,33.33,2.16,14.54,524.68,446.69,26.57,b50ce016-9,Used - Good,5,Gift Card,Shipped,Out for Delivery,,Two-Day,"321 Maple Rd, FL","456 Oak St, CA",Amazon Logistics-02c4661b-212,Wireless Headphones,Enjoy your gift!,David,,a4431334-23e0-4
Target,a5376ae2,2024-12-08,73b2a121-8d3,GBP,414.75,10.55,0.19,24.58,380.72,295.97,42.01,741790f9-e,Refurbished,3,Credit Card,Cancelled,Out for Delivery,2024-12-15,Two-Day,"456 Oak St, CA","321 Maple Rd, FL",USPS-aa84229b-cc0,Mechanical Keyboard,Best Wishes!,Sarah,,ee71e982-7305-4
eBay,3f695a06,2024-08-24,2993edf1-886,CAD,53.08,29.34,10.18,2.24,72.25,102.13,50.0,6acd1935-e,Used - Good,1,Bank Transfer,Delivered,Delivered,,Standard,"456 Oak St, CA","654 Birch Ln, WA",USPS-080dc965-1cc,Mechanical Keyboard,Enjoy your gift!,Sarah,anna@example.com,9a0c4d3c-97b9-4
Target,b722af48,2024-02-09,baa2768f-7cc,CAD,309.67,33.51,6.78,8.16,461.79,88.46,18.19,de374ba9-6,Used - Good,1,PayPal,Delivered,Delivered,,Expedited,"456 Oak St, CA","123 Main St, NY",FedEx-4ab04eb7-d59,Mechanical Keyboard,Enjoy your gift!,Michael,jane@example.com,363a949d-c3d6-4
Target,5da359fd,2023-02-15,34062a92-b69,GBP,330.66,22.92,10.7,9.84,106.27,488.61,39.09,a9d7b16a-8,Refurbished,2,Gift Card,Shipped,Pending,,Two-Day,"789 Pine Ave, TX","123 Main St, NY",UPS-10f09ab6-08d,Smartphone Case,Enjoy your gift!,Sarah,mark@example.com,bdb91967-c562-4
Walmart,e358343e,2022-09-08,1f85cd56-25a,CAD,91.38,43.69,18.45,18.49,429.83,13.33,27.46,0ef37b71-9,Used - Like New,3,PayPal,Pending,In Transit,2022-09-11,Same-Day,"456 Oak St, CA","654 Birch Ln, WA",Amazon Logistics-5b71d9d1-1f1,Wireless Headphones,,Sarah,jane@example.com,aed91b2c-768c-4
Walmart,5dd155be,2023-02-14,742d85f7-0e5,USD,339.57,24.48,14.27,5.32,509.51,253.66,9.74,50750cfd-5,Used - Like New,2,Gift Card,Shipped,In Transit,2023-02-19,Same-Day,"654 Birch Ln, WA","654 Birch Ln, WA",Amazon Logistics-cb7f2503-844,Mechanical Keyboard,Happy Birthday!,John,anna@example.com,55b421f7-02ab-4
Amazon,0837b1e3,2024-06-26,4ee3e6c1-71a,EUR,454.6,41.24,5.7,29.38,409.42,114.78,27.68,588f74d4-0,Used - Like New,5,Credit Card,Returned,Pending,,Expedited,"456 Oak St, CA","321 Maple Rd, FL",FedEx-982487d5-e41,USB-C Charger,Best Wishes!,David,mark@example.com,fccba027-8a18-4
Walmart,7aadd6f0,2024-10-20,9f8dcd09-1a4,CAD,53.22,11.85,10.07,23.65,153.88,270.13,24.99,4a70f2df-1,Refurbished,5,Bank Transfer,Returned,In Transit,2024-10-27,Same-Day,"654 Birch Ln, WA","321 Maple Rd, FL",Amazon Logistics-cc12b9ec-935,Gaming Mouse,Best Wishes!,John,anna@example.com,5af460b6-3230-4
Amazon,4f5a13eb,2024-02-13,7fb1d2a7-164,EUR,377.21,31.92,10.48,7.14,221.48,382.6,12.92,a676a314-5,Refurbished,2,Credit Card,Shipped,Pending,2024-02-21,Same-Day,"321 Maple Rd, FL","123 Main St, NY",USPS-76486676-2c4,Wireless Headphones,Enjoy your gift!,David,,9cff7b18-3a38-4
BestBuy,f0619ce4,2024-08-17,36cc12ff-ef3,EUR,413.12,14.87,14.03,10.65,88.28,81.05,14.54,740ae03b-b,New,5,PayPal,Cancelled,Out for Delivery,,Two-Day,"654 Birch Ln, WA","123 Main St, NY",USPS-bbff0bd1-569,Wireless Headphones,Happy Birthday!,David,jane@example.com,f5512765-d8c0-4
eBay,9dd0f64f,2024-10-11,78d1c609-99f,EUR,337.17,38.61,10.57,4.41,393.85,402.1,36.25,9b3de775-a,Used - Like New,5,Credit Card,Delivered,Out for Delivery,2024-10-15,Two-Day,"456 Oak St, CA","789 Pine Ave, TX",USPS-60fb0a5e-e07,Mechanical Keyboard,Congratulations!,Sarah,jane@example.com,97eb6623-d303-4
Walmart,fb7e4a46,2022-03-26,b2b670e5-d10,AUD,94.56,27.85,2.18,28.26,310.05,404.6,32.08,97350cd2-4,Refurbished,5,Gift Card,Pending,Pending,2022-04-04,Expedited,"789 Pine Ave, TX","654 Birch Ln, WA",USPS-ef8be12c-856,Wireless Headphones,Enjoy your gift!,John,jane@example.com,02ce95c3-7d66-4
Target,de429896,2023-03-06,210ec2b9-19f,USD,296.07,22.39,1.14,17.64,21.35,361.1,18.14,b1a1c87d-e,Refurbished,1,Credit Card,Delivered,In Transit,2023-03-09,Standard,"789 Pine Ave, TX","123 Main St, NY",UPS-63724675-068,Smartphone Case,,,anna@example.com,b2413056-a506-4
eBay,412952a1,2023-05-13,9f499ec6-77d,CAD,216.96,19.9,0.86,10.48,475.26,169.38,22.42,75c3dad7-6,New,2,Credit Card,Shipped,Out for Delivery,2023-05-17,Standard,"654 Birch Ln, WA","321 Maple Rd, FL",Amazon Logistics-65a3220b-44e,Wireless Headphones,Best Wishes!,John,anna@example.com,b854c50e-225b-4
eBay,2ca02f77,2023-09-05,2972ca74-691,AUD,28.0,48.25,12.88,7.11,518.61,60.53,45.28,e3adc56e-6,Refurbished,2,Gift Card,Delivered,In Transit,2023-09-07,Two-Day,"123 Main St, NY","789 Pine Ave, TX",USPS-56c32681-70d,Wireless Headphones,Best Wishes!,Emma,anna@example.com,cfa7c2db-e2b1-4
Amazon,9e70d32b,2025-01-20,ade081d1-d5c,USD,71.34,32.57,12.96,13.51,253.29,42.3,20.93,ddce22df-6,Used - Good,1,Credit Card,Pending,Delivered,,Standard,"654 Birch Ln, WA","654 Birch Ln, WA",FedEx-1cc6ace4-205,Smartphone Case,,,,ae31791f-3bc4-4
eBay,accd56fe,2024-03-03,4b7e1cf1-91e,USD,43.18,33.39,12.84,24.9,544.14,92.86,22.93,cd0f1e6a-6,Used - Good,1,Gift Card,Cancelled,In Transit,,Same-Day,"654 Birch Ln, WA","789 Pine Ave, TX",FedEx-343d81e1-dd6,USB-C Charger,Enjoy your gift!,Sarah,anna@example.com,d3e566c3-7999-4
Amazon,6455a0c0,2024-03-06,19a712ea-af2,CAD,361.79,13.43,16.64,26.79,12.15,259.49,37.3,117a1c53-5,Used - Like New,2,Bank Transfer,Returned,Delivered,2024-03-11,Same-Day,"123 Main St, NY","654 Birch Ln, WA",DHL-c2c322ee-c35,USB-C Charger,Congratulations!,,jane@example.com,540894c3-2703-4
Target,3dbe9ab7,2022-04-11,d681dcf9-924,GBP,200.73,31.39,5.83,4.9,396.26,120.47,35.85,c5a0cc67-2,Used - Like New,2,Gift Card,Pending,Delivered,2022-04-14,Expedited,"456 Oak St, CA","321 Maple Rd, FL",UPS-0c9853e6-7da,Smartphone Case,,Michael,mark@example.com,911b956b-de6f-4
Walmart,5a87538b,2024-04-27,e7ba6ab5-582,GBP,269.5,45.43,14.61,12.46,504.02,303.07,27.07,68afeb68-6,Used - Like New,4,Bank Transfer,Returned,Pending,2024-04-29,Expedited,"456 Oak St, CA","654 Birch Ln, WA",UPS-69be0aa1-9da,Mechanical Keyboard,,David,anna@example.com,f4a716fc-0a09-4
Target,f31f2683,2023-09-25,fecbcb80-a2d,EUR,419.45,31.74,19.81,24.17,299.72,40.87,24.88,3f2c2f2c-3,New,4,Gift Card,Delivered,In Transit,2023-09-28,Two-Day,"456 Oak St, CA","123 Main St, NY",UPS-eb763471-d42,USB-C Charger,,Michael,jane@example.com,fbc422de-404a-4
Amazon,2d42bcaf,2022-12-18,8eb47b72-262,CAD,196.19,29.64,7.26,18.95,29.04,381.79,8.51,a46e5504-d,Refurbished,1,Gift Card,Delivered,Pending,,Same-Day,"456 Oak St, CA","654 Birch Ln, WA",USPS-8eaf283f-749,USB-C Charger,Happy Birthday!,David,,f96ecdf4-1140-4
Walmart,8340a937,2022-12-24,0ca07169-106,EUR,404.34,18.03,5.62,13.44,435.46,402.82,37.75,1ceaadd0-8,New,3,Gift Card,Returned,Out for Delivery,2022-12-28,Expedited,"654 Birch Ln, WA","789 Pine Ave, TX",FedEx-3424f51d-0e8,Wireless Headphones,Happy Birthday!,Michael,mark@example.com,84f7c6d6-9b34-4
BestBuy,ba168514,2023-08-11,0c5c80b6-a87,GBP,111.61,10.94,7.41,22.46,281.76,116.34,26.05,e885a74f-6,Used - Good,5,Bank Transfer,Cancelled,Pending,2023-08-12,Expedited,"789 Pine Ave, TX","789 Pine Ave, TX",FedEx-2cc02ae7-b4d,Gaming Mouse,Happy Birthday!,David,mark@example.com,35dac32f-c4c5-4
BestBuy,1d1e47b1,2022-12-14,185262d4-e30,CAD,278.5,12.06,11.25,21.37,97.67,163.43,17.49,c61b80d9-9,Used - Good,3,Credit Card,Cancelled,Pending,2022-12-22,Standard,"456 Oak St, CA","456 Oak St, CA",UPS-201f28f9-195,USB-C Charger,Enjoy your gift!,,mark@example.com,487ce13b-4385-4
eBay,7edede2a,2024-03-14,20f63960-6da,AUD,63.96,26.5,18.88,18.41,290.83,103.58,36.85,02fc595b-4,New,5,Gift Card,Returned,Out for Delivery,2024-03-18,Standard,"456 Oak St, CA","654 Birch Ln, WA",USPS-29fd9ba2-751,Wireless Headphones,,David,mark@example.com,5494ac49-bc3f-4
BestBuy,e5912994,2024-08-30,c31ac065-7cd,USD,274.32,24.73,3.68,7.77,581.12,222.44,24.71,7b2e03c1-a,Used - Good,3,Bank Transfer,Delivered,Pending,2024-09-01,Standard,"456 Oak St, CA","123 Main St, NY",UPS-5fc9c7c1-0bc,USB-C Charger,Happy Birthday!,,,397fd037-7766-4
Amazon,5ffe0c28,2022-05-02,27bdebf1-e3d,GBP,78.25,23.43,7.86,17.36,94.72,121.26,44.75,d03eacdf-9,Used - Like New,5,Gift Card,Pending,Pending,2022-05-09,Standard,"789 Pine Ave, TX","123 Main St, NY",FedEx-5f172e71-a45,Mechanical Keyboard,Enjoy your gift!,Michael,mark@example.com,7afde3d7-5d6c-4
Walmart,db1f25c2,2025-02-10,e3ca8ef6-e17,EUR,466.68,15.03,7.42,5.28,557.81,301.34,10.89,71fbcc3c-0,Used - Like New,5,Bank Transfer,Cancelled,In Transit,2025-02-20,Standard,"123 Main St, NY","321 Maple Rd, FL",DHL-4440a174-d8d,Smartphone Case,Best Wishes!,Michael,jane@example.com,2a8c8eb6-94f8-4
BestBuy,7975f2b7,2022-10-20,5ec6b3f2-825,CAD,459.37,17.28,18.86,4.9,275.1,396.04,1.59,65b87506-2,Used - Like New,1,PayPal,Cancelled,Pending,2022-10-26,Same-Day,"321 Maple Rd, FL","456 Oak St, CA",DHL-e4ac1b2c-851,Mechanical Keyboard,Enjoy your gift!,Emma,jane@example.com,2e3cc9c8-a48e-4
Target,50cae5e0,2025-02-02,ca80e36a-11b,USD,428.15,45.0,1.65,27.59,596.39,273.36,40.5,cc3c7585-5,Used - Good,4,PayPal,Cancelled,In Transit,,Standard,"654 Birch Ln, WA","456 Oak St, CA",USPS-537119d9-419,USB-C Charger,,Michael,,ec5c97bf-042c-4
Target,02e08e82,2023-11-02,996faefe-78d,USD,98.74,25.84,15.15,7.44,301.26,271.3,22.37,666d848e-d,Used - Good,1,PayPal,Pending,Delivered,2023-11-10,Same-Day,"123 Main St, NY","789 Pine Ave, TX",FedEx-402421aa-e8d,Gaming Mouse,Happy Birthday!,Sarah,jane@example.com,3865bbd8-dbf5-4
Amazon,323993ea,2022-08-09,c62fe102-d17,USD,232.43,38.47,12.02,22.23,152.65,479.64,36.75,3b291224-0,New,1,PayPal,Returned,Out for Delivery,2022-08-14,Standard,"789 Pine Ave, TX","123 Main St, NY",Amazon Logistics-61279393-480,Wireless Headphones,Best Wishes!,David,anna@example.com,e7a48a63-80da-4
Target,336355cb,2024-12-18,3e7865ab-19c,USD,228.97,29.51,14.18,5.27,587.95,350.4,41.88,52c9d12b-0,Refurbished,4,Bank Transfer,Returned,In Transit,2024-12-27,Same-Day,"123 Main St, NY","654 Birch Ln, WA",Amazon Logistics-1a64cf46-da1,Gaming Mouse,Happy Birthday!,Michael,mark@example.com,51077809-4d8e-4
Amazon,5ff742aa,2022-06-30,c3638088-bea,USD,22.13,17.01,11.82,3.48,81.98,177.64,18.9,a0fec4ea-2,Used - Like New,3,PayPal,Cancelled,In Transit,2022-07-01,Standard,"654 Birch Ln, WA","123 Main St, NY",Amazon Logistics-2364bdfb-f4d,Gaming Mouse,Happy Birthday!,Michael,jane@example.com,2c727a2e-d133-4
eBay,3397fb3c,2022-10-20,d52e6198-9e8,AUD,24.58,29.4,1.7,25.38,44.93,66.87,45.47,e7da19ed-0,New,5,Bank Transfer,Pending,Delivered,2022-10-25,Standard,"321 Maple Rd, FL","321 Maple Rd, FL",FedEx-9da11793-3ea,Smartphone Case,Happy Birthday!,Emma,jane@example.com,a2fb973c-b547-4
Amazon,42ed935b,2024-07-01,dc906cfd-a51,USD,415.02,37.16,7.81,19.36,459.29,425.63,17.09,0510058f-6,New,2,Credit Card,Cancelled,Pending,2024-07-10,Standard,"456 Oak St, CA","123 Main St, NY",USPS-44b6235e-6bd,Gaming Mouse,Congratulations!,Michael,mark@example.com,dd5b55be-450f-4
Target,69d60c46,2025-02-28,add7ee57-78b,EUR,291.78,3.18,1.73,5.61,46.99,479.8,47.42,77ffa9bf-9,Used - Good,1,Bank Transfer,Shipped,In Transit,2025-03-09,Two-Day,"321 Maple Rd, FL","789 Pine Ave, TX",USPS-bf6a744f-e57,USB-C Charger,Enjoy your gift!,Sarah,anna@example.com,81fea87b-588e-4
Walmart,aa4b44b8,2022-04-02,f1df4d6c-edd,USD,98.63,6.85,16.09,16.42,104.38,261.87,43.26,516403dc-c,Refurbished,3,Bank Transfer,Shipped,In Transit,2022-04-09,Expedited,"321 Maple Rd, FL","456 Oak St, CA",FedEx-664add42-b73,Mechanical Keyboard,Congratulations!,David,jane@example.com,699d5f36-0e79-4
BestBuy,6d082199,2022-10-08,ec8659a5-f1e,AUD,155.26,19.54,15.79,7.4,544.49,237.36,23.99,e17885e5-d,New,2,PayPal,Pending,Out for Delivery,,Two-Day,"789 Pine Ave, TX","654 Birch Ln, WA",UPS-28f4eaf8-93f,USB-C Charger,Best Wishes!,Michael,anna@example.com,eeac4da6-ec77-4
Target,52ad6261,2024-03-26,ec33ef1a-a2c,CAD,368.62,8.12,10.4,28.58,148.9,422.72,48.55,92b4f388-5,Used - Like New,2,Credit Card,Shipped,In Transit,2024-04-05,Same-Day,"123 Main St, NY","321 Maple Rd, FL",USPS-7851e2e6-7a7,Gaming Mouse,Best Wishes!,David,jane@example.com,3e2fb5bc-d641-4
Target,bb8df2a5,2023-06-02,c9ec3e4d-123,CAD,201.34,25.57,17.61,13.05,48.49,242.38,30.53,a5a50fda-d,New,4,Credit Card,Returned,Pending,2023-06-10,Same-Day,"789 Pine Ave, TX","654 Birch Ln, WA",USPS-824d6fbe-cb7,Gaming Mouse,Happy Birthday!,John,mark@example.com,e31bed5a-3284-4
Target,bc508d5b,2024-01-22,b5776856-54d,EUR,44.48,1.18,12.52,20.62,550.53,160.04,35.45,f6e4e01a-2,Used - Like New,2,Gift Card,Delivered,Out for Delivery,2024-01-27,Standard,"789 Pine Ave, TX","123 Main St, NY",UPS-c6794e87-d2a,Mechanical Keyboard,Congratulations!,Michael,,595b945e-56d5-4
Amazon,b8215586,2024-09-26,2c97a794-d79,AUD,396.59,49.66,7.61,19.45,231.21,455.18,36.12,382975a6-4,New,3,Bank Transfer,Pending,Out for Delivery,2024-09-29,Expedited,"321 Maple Rd, FL","789 Pine Ave, TX",FedEx-82f64e19-e92,Mechanical Keyboard,,John,,8f63d0ac-009d-4
Walmart,af71601a,2022-10-18,980cceb2-ae3,USD,133.92,45.34,4.48,9.0,117.65,104.96,7.79,de8d6ac1-6,Refurbished,3,Credit Card,Shipped,Delivered,,Two-Day,"321 Maple Rd, FL","321 Maple Rd, FL",Amazon Logistics-19aaa672-7a1,Mechanical Keyboard,,David,jane@example.com,c5186eb5-41f4-4
Target,21b4b6d7,2022-06-12,54323f44-8b1,GBP,259.14,41.83,14.67,1.16,521.6,308.29,24.52,12c01c8e-0,Refurbished,1,Bank Transfer,Shipped,In Transit,2022-06-21,Standard,"123 Main St, NY","123 Main St, NY",Amazon Logistics-e29250f5-761,Smartphone Case,Enjoy your gift!,John,,6f6811de-a98f-4
Amazon,478efe81,2024-01-26,b3338806-bdc,USD,255.82,49.02,19.56,23.56,216.24,270.66,11.99,c57167c2-6,Refurbished,4,Gift Card,Pending,Pending,,Two-Day,"123 Main St, NY","654 Birch Ln, WA",USPS-6cd0af46-984,USB-C Charger,,Sarah,anna@example.com,10dea023-35a8-4
BestBuy,dd0a95ce,2024-10-29,e62d9932-946,EUR,411.86,22.65,8.27,2.82,589.92,226.85,47.89,51073f6e-e,New,4,Bank Transfer,Cancelled,Out for Delivery,2024-11-01,Same-Day,"654 Birch Ln, WA","789 Pine Ave, TX",UPS-19031fd0-220,Mechanical Keyboard,Enjoy your gift!,,jane@example.com,cc0c91c9-52d1-4
BestBuy,0b2d0244,2023-03-31,f05cdffe-efa,EUR,252.46,47.52,11.67,18.03,378.11,482.69,44.41,74fa6a6e-c,Used - Good,4,PayPal,Cancelled,Pending,2023-04-02,Expedited,"321 Maple Rd, FL","123 Main St, NY",UPS-ceb1ce39-b63,Smartphone Case,Enjoy your gift!,,,53a5f166-924a-4
eBay,e605d0f6,2023-12-06,fc7fa9de-017,USD,59.3,42.74,4.76,28.02,185.43,455.6,18.21,7ff45038-4,New,5,Bank Transfer,Shipped,Pending,2023-12-09,Standard,"456 Oak St, CA","654 Birch Ln, WA",Amazon Logistics-59d1a06a-0ae,Smartphone Case,,John,mark@example.com,72eb6f08-9717-4
BestBuy,9b97af0e,2023-09-06,3d44c0a8-f2d,GBP,384.28,8.01,10.8,17.41,61.56,275.03,37.48,2e1f5205-9,Used - Good,5,Bank Transfer,Returned,Pending,2023-09-13,Two-Day,"654 Birch Ln, WA","321 Maple Rd, FL",DHL-467394a6-9a1,Smartphone Case,,Sarah,jane@example.com,e7b6d660-7dae-4
BestBuy,29d71e6a,2023-01-24,d365fc3c-e93,USD,100.7,18.1,6.78,0.03,98.52,477.59,24.98,2d4ba179-e,Used - Good,2,Credit Card,Returned,Pending,2023-02-01,Expedited,"123 Main St, NY","789 Pine Ave, TX",DHL-f014615e-82f,Smartphone Case,Congratulations!,Emma,jane@example.com,773aeeb5-263b-4
Amazon,74d5b6a9,2023-02-23,0d07902a-8c6,GBP,309.84,43.5,18.81,1.79,440.6,257.81,38.31,143be573-9,Refurbished,2,PayPal,Shipped,Out for Delivery,2023-02-28,Standard,"654 Birch Ln, WA","789 Pine Ave, TX",FedEx-2cb96116-115,Wireless Headphones,Congratulations!,,jane@example.com,9bb29684-7e39-4
Target,81ce4145,2022-06-05,dd4304e2-ad8,EUR,493.39,44.54,3.38,28.07,48.45,415.87,35.68,718b6f57-1,New,2,Bank Transfer,Returned,In Transit,,Same-Day,"789 Pine Ave, TX","321 Maple Rd, FL",UPS-57ffe6be-c52,USB-C Charger,Happy Birthday!,John,jane@example.com,763e87b9-82c0-4
Amazon,109b6ffa,2024-07-19,09cb60fa-dc2,EUR,213.79,7.52,5.2,14.08,173.91,135.97,44.02,e32d19cd-6,Used - Like New,1,Credit Card,Pending,Pending,2024-07-23,Expedited,"456 Oak St, CA","123 Main St, NY",DHL-6b7d6ca9-6a0,Gaming Mouse,Best Wishes!,Emma,anna@example.com,034d570a-5712-4
BestBuy,304b11c8,2022-04-01,d95673ad-9dd,EUR,297.89,49.36,17.9,9.11,163.67,252.14,17.15,6e896d9e-c,Refurbished,4,Credit Card,Pending,Delivered,2022-04-05,Expedited,"654 Birch Ln, WA","321 Maple Rd, FL",UPS-6b252d60-0d6,Gaming Mouse,,Emma,jane@example.com,349af70b-69b1-4
Walmart,5f9ad8a0,2024-12-25,897a0b32-3fc,EUR,486.72,43.06,0.42,15.05,447.45,121.45,18.09,3e0a794e-1,Used - Like New,3,PayPal,Shipped,Delivered,,Same-Day,"654 Birch Ln, WA","123 Main St, NY",DHL-5f7ad8ba-917,Wireless Headphones,Best Wishes!,,,0e6e24b1-74a4-4
BestBuy,3bbf3cea,2023-02-10,03ee751c-313,AUD,278.43,3.9,2.98,21.35,383.15,227.24,5.71,6355fd23-3,Used - Good,3,Bank Transfer,Pending,In Transit,2023-02-14,Standard,"321 Maple Rd, FL","456 Oak St, CA",DHL-24cb7917-d14,Wireless Headphones,Enjoy your gift!,David,,a06aedb9-6cdb-4
Target,b50ec830,2024-04-16,54a4ce39-8c8,EUR,470.8,17.51,0.77,29.15,159.08,393.85,12.81,b1e680f4-a,Used - Good,1,PayPal,Pending,In Transit,2024-04-23,Standard,"321 Maple Rd, FL","123 Main St, NY",FedEx-789e097a-e65,Gaming Mouse,Happy Birthday!,,,76f02471-330e-4
eBay,0cb74aab,2023-12-14,cc2749aa-da1,CAD,180.23,7.56,16.18,4.58,212.82,495.9,47.23,7f7d05d1-8,New,3,Gift Card,Pending,Pending,2023-12-16,Two-Day,"123 Main St, NY","456 Oak St, CA",DHL-0f376915-523,Wireless Headphones,Enjoy your gift!,Sarah,,bf8bf442-6a03-4
BestBuy,fbed118c,2025-01-21,504d30e2-088,EUR,344.92,47.15,10.38,13.26,133.25,52.5,3.82,11d3f418-8,New,5,PayPal,Cancelled,Delivered,2025-01-29,Two-Day,"789 Pine Ave, TX","321 Maple Rd, FL",USPS-0011534d-25f,Smartphone Case,,,,72a671ea-fe53-4
Target,e6bde274,2022-08-31,0980cf60-aca,AUD,115.17,23.15,3.39,4.0,274.93,14.98,13.58,0177efb3-6,New,5,PayPal,Returned,Delivered,,Two-Day,"321 Maple Rd, FL","654 Birch Ln, WA",FedEx-914572ae-9ab,Wireless Headphones,Congratulations!,Michael,jane@example.com,c597d65e-0151-4
Walmart,c69a68fe,2023-09-18,6de00b33-d1b,GBP,465.43,1.96,1.48,2.3,419.1,147.65,2.01,3deeb4cb-3,Refurbished,1,Gift Card,Delivered,Delivered,2023-09-20,Same-Day,"321 Maple Rd, FL","321 Maple Rd, FL",FedEx-a3ef6f05-a22,Wireless Headphones,Enjoy your gift!,,anna@example.com,f406bafd-18fb-4
Target,b179b4c8,2024-12-12,d99d123e-2b1,AUD,252.34,3.46,1.3,6.29,300.06,19.79,31.03,8f813f07-0,New,5,PayPal,Returned,Out for Delivery,2024-12-21,Two-Day,"321 Maple Rd, FL","654 Birch Ln, WA",FedEx-336274da-938,Smartphone Case,Enjoy your gift!,John,jane@example.com,dd394778-f790-4
Walmart,be0390c0,2024-03-17,97949f03-8a0,EUR,254.87,8.98,5.9,29.15,209.34,394.79,38.39,5cf510c6-8,Refurbished,5,Bank Transfer,Delivered,Out for Delivery,2024-03-26,Standard,"456 Oak St, CA","123 Main St, NY",Amazon Logistics-31407c3e-242,Wireless Headphones,,Emma,anna@example.com,171699b8-5815-4
